chembl_id,pred_sig_0.1,pred_sig_0.2,pred_sig_0.3,pred_sig_0.4,pred_sig_0.5,pred_sig_0.6,pred_sig_0.7
CHEMBL2146092,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2146093,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2146096,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL2146097,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL2146099,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2146100,Undefined,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2146102,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2146104,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2146105,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL2146107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2146108,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2146109,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2146110,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2146114,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2146123,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2146124,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL2146129,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2146132,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2146140,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2146143,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL2146144,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2146145,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2146146,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2146317,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2146883,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2147475,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2147777,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2151197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2151205,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2151437,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2151439,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2151570,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2151572,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2151591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2152047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2152646,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2152712,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2152922,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2152999,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2153191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2158051,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2158614,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2158685,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2159122,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL2159227,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2160007,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL2163631,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2165191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2165224,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2165326,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2165402,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2165615,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2165620,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2170582,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2177390,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2177913,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2178100,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2178422,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2178570,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2178573,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2178575,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2178578,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2178579,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2178720,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2179105,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2179529,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2179582,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2180408,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2180602,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2180604,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2181367,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2181666,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2181753,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2181776,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2181927,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2181929,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2204263,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2205230,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2205807,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2206196,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2206292,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2207503,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2216859,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL2216863,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2216870,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2218853,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL2218854,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2218855,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL2218856,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL2218857,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL2218859,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2218861,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2218865,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2218867,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2218871,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2218873,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2218874,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2218875,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2218876,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2218878,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2218880,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2218882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2218883,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2218884,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2218886,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2218888,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2218890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2218891,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2218892,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2218893,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2218894,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2218896,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2218897,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2218899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2218900,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2218903,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL2218904,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2218905,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2218906,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2218907,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2218910,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2218911,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2218912,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL2218914,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2218915,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2218917,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2218918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2218921,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2218922,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2218923,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2219410,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2219411,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL2219412,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2219413,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2219414,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2219416,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2219418,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2219419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2219421,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2219422,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2219423,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL2219424,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2219425,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL2220079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2220384,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL2220404,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL2220420,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2220427,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2220428,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2220442,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2220475,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2220476,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2220486,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2221292,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2221306,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2251240,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2251727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2263632,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2272031,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2303613,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2303614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2303621,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2303630,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2304034,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2304038,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2304040,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2304041,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2304044,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2308782,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2308885,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2311157,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2312181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2315212,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2316582,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2322189,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL2323775,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL2325014,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2325429,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2325741,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2326966,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2331680,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2333941,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2336050,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2336071,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2336325,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2338329,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL2338397,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2338675,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL2338801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2346738,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2346976,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL2347597,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2347651,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2347655,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2348292,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2354444,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2355051,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2355456,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2355839,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2355915,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2356023,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2356097,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2356648,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2358147,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2359248,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2359670,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2359966,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL2360079,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2360464,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2360580,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2360841,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2361370,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2361641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2362372,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL2362410,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2362766,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2364574,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2364601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2364602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2364603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2364604,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2364605,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2364608,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2364609,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2364610,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2364611,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2364612,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2364614,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2364615,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2364617,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2364618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2364619,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2364620,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2364621,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2364622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2364623,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2364624,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2364625,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2364626,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2364627,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL2364628,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2364632,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL2364633,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2364634,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2364635,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2364638,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2364639,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2364720,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2365940,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2367736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2368199,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2368861,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL2368924,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL2368925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2374220,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2375142,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2375143,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2381408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2381848,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2386081,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL2386346,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2386558,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2386714,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2386889,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2387080,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2387144,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2387408,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2387541,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL2387742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2392545,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2393130,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2396989,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2396661,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2397415,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2397450,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2397733,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2397751,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2402737,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL2402904,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2403108,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2403238,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2403318,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2408045,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2419346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL2424780,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2426701,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2431768,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2435707,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2441929,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2442750,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2443262,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2447951,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL2447979,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2448115,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL2448116,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2448123,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2448139,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL2448146,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2448147,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL2448148,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2448149,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL2448610,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL2448611,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL3039113,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL3039498,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL3039499,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL3039500,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL3039502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3039503,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL3039504,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL3039505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3039506,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL3039507,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL3039508,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL3039509,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL3039511,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL3039512,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL3039513,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL3039514,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL3039515,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL3039516,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL3039517,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL3039518,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL3039519,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL3039520,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL3039522,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL3039523,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL3039524,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL3039525,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL3039526,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL3039527,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL3039528,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL3039529,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL3039530,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL3039531,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL3039532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3039533,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL3039534,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL3039536,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
